timestamp,test-class,test-method,time,description,result
2021-09-07 14:03:41.404,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2196,"[9] recordIndex=0, author=Andres, info=null, text=*testing positive*, moneyAttributeToChange=USD 9.02, flagAttributeToChange=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:03:43.753,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2140,"[10] recordIndex=0, author=Leiva, info=null, text=*min money amount positive*, moneyAttributeToChange=EUR 3.01, flagAttributeToChange=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:03:46.19,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2275,"[11] recordIndex=0, author=Nicolas, info=null, text=*programando*, moneyAttributeToChange=EUR 23.01, flagAttributeToChange=false, dateAttributeToChange=2023/09/12 10:20",OK
2021-09-07 14:03:48.44,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2075,"[12] recordIndex=0, author=Alberto, info=null, text=*estudiando*, moneyAttributeToChange=GBP 40.30, flagAttributeToChange=true, dateAttributeToChange=2023/03/12 10:20",OK
2021-09-07 14:03:50.657,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2061,"[13] recordIndex=0, author=Nuria, info=null, text=*Fiesta*, moneyAttributeToChange=USD 45.30, flagAttributeToChange=false, dateAttributeToChange=2022/08/20 12:30",OK
2021-09-07 14:03:52.891,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2063,"[14] recordIndex=0, author=Rocio, info=null, text=*Feria de Sevilla*, moneyAttributeToChange=GBP 60.20, flagAttributeToChange=false, dateAttributeToChange=2022/04/22 20:30",OK
2021-09-07 14:03:55.104,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2058,"[15] recordIndex=0, author=Beatriz, info=null, text=*Playa*, moneyAttributeToChange=EUR 7.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/22 09:30",OK
2021-09-07 14:03:57.396,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2118,"[16] recordIndex=0, author=Jose Antonio, info=null, text=*Viva la vida*, moneyAttributeToChange=USD 9.40, flagAttributeToChange=false, dateAttributeToChange=2022/07/09 10:30",OK
2021-09-07 14:03:59.761,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2211,"[17] recordIndex=0, author=Francisco, info=null, text=*un buen corazón*, moneyAttributeToChange=GBP 2.40, flagAttributeToChange=false, dateAttributeToChange=2022/10/23 13:14",OK
2021-09-07 14:04:02.599,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2682,"[18] recordIndex=0, author=Maria, info=null, text=*forrado de oro*, moneyAttributeToChange=GBP 2.40, flagAttributeToChange=false, dateAttributeToChange=2022/10/23 04:14",OK
2021-09-07 14:04:05.735,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2985,"[19] recordIndex=0, author=Maialen, info=null, text=*la acción hacen que las horas parezcan cortas*, moneyAttributeToChange=EUR 7.62, flagAttributeToChange=false, dateAttributeToChange=2022/05/03 03:14",OK
2021-09-07 14:04:08.502,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2609,"[20] recordIndex=0, author=Alexander, info=null, text=Qué maravilloso, moneyAttributeToChange=EUR 50.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/25 09:30",OK
2021-09-07 14:04:11.276,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2595,"[21] recordIndex=0, author=Rosario, info=null, text=aprendiendo en la escuela, moneyAttributeToChange=USD 17.40, flagAttributeToChange=false, dateAttributeToChange=2022/07/04 10:30",OK
2021-09-07 14:04:13.958,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2527,"[22] recordIndex=0, author=Mario, info=null, text=*La ocasión hay que crearla*, moneyAttributeToChange=GBP 9.40, flagAttributeToChange=false, dateAttributeToChange=2022/10/03 13:14",OK
2021-09-07 14:04:16.654,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2536,"[23] recordIndex=0, author=Ada Maria, info=null, text=No malgastes tu tiempo, moneyAttributeToChange=EUR 0.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/25 09:30",OK
2021-09-07 14:04:18.922,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2117,"[24] recordIndex=0, author=Gustavo, info=null, text=La muerte destroza al hombre, moneyAttributeToChange=USD 13.00, flagAttributeToChange=true, dateAttributeToChange=2022/07/04 10:30",OK
2021-09-07 14:04:21.185,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2094,"[25] recordIndex=0, author=Ignasi, info=null, text=comenzar a mejorar el mundo, moneyAttributeToChange=GBP 9.55, flagAttributeToChange=false, dateAttributeToChange=2022/10/03 13:14",OK
2021-09-07 14:04:23.532,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2175,"[26] recordIndex=0, author=Noah Torres, info=null, text=Quien tiene paciencia, moneyAttributeToChange=EUR 5.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/25 09:30",OK
2021-09-07 14:04:25.725,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2040,"[27] recordIndex=0, author=Vanesa, info=null, text=No busques los errores, moneyAttributeToChange=USD 19.00, flagAttributeToChange=false, dateAttributeToChange=2022/07/04 10:30",OK
2021-09-07 14:04:28.967,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,3087,"[28] recordIndex=0, author=Gines, info=null, text=La ocasión hay que crearla, moneyAttributeToChange=GBP 39.35, flagAttributeToChange=false, dateAttributeToChange=2022/10/03 13:14",OK
2021-09-07 14:04:31.595,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2463,"[29] recordIndex=0, author=Aritz, info=null, text=La envidia es una declaración de inferioridad, moneyAttributeToChange=EUR 23.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/10 09:30",OK
2021-09-07 14:04:34.232,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2464,"[30] recordIndex=0, author=Teodoro, info=null, text=no encuentra nada, moneyAttributeToChange=USD 90.00, flagAttributeToChange=false, dateAttributeToChange=2022/04/04 10:30",OK
2021-09-07 14:04:36.962,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2570,"[31] recordIndex=0, author=Isaac de la Cruz, info=null, text=Educación es lo que queda después, moneyAttributeToChange=GBP 40.35, flagAttributeToChange=true, dateAttributeToChange=2022/07/03 13:14",OK
2021-09-07 14:04:39.844,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2716,"[32] recordIndex=0, author=Santos, info=null, text=La inteligencia es la habilidad de adaptarse al cambio, moneyAttributeToChange=EUR 0.40, flagAttributeToChange=true, dateAttributeToChange=2022/03/12 09:30",OK
2021-09-07 14:04:42.537,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2517,"[33] recordIndex=0, author=Ioana, info=null, text=el hombre no se encuentra a sí mismo, moneyAttributeToChange=USD 19.25, flagAttributeToChange=false, dateAttributeToChange=2022/03/14 10:30",OK
2021-09-07 14:04:45.393,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2682,"[34] recordIndex=0, author=Lucia, info=null, text=La gente se rie de mi por que soy diferente, moneyAttributeToChange=GBP 25.09, flagAttributeToChange=false, dateAttributeToChange=2022/08/13 13:14",OK
2021-09-07 14:04:48.107,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,2543,"[35] recordIndex=0, author=Monica, info=null, text=la mujer no se encuentra a sí mismo, moneyAttributeToChange=USD 29.00, flagAttributeToChange=false, dateAttributeToChange=2022/04/14 10:30",OK
2021-09-07 14:04:51.555,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreatePositive,3265,"[36] recordIndex=0, author=Andrea, info=null, text=soy diferente, moneyAttributeToChange=GBP 4.49, flagAttributeToChange=false, dateAttributeToChange=2022/07/13 13:14",OK
2021-09-07 14:04:52.932,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1170,"[1] recordIndex=0, author=null, info=null, text=null, moneyAttributeToChange=null, flag=false, dateAttributeToChange=null",OK
2021-09-07 14:04:54.347,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1246,"[2] recordIndex=0, author=null, info=null, text=autor vacio, moneyAttributeToChange=null, flag=false, dateAttributeToChange=null",OK
2021-09-07 14:04:55.745,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1236,"[3] recordIndex=0, author=texto vacio, info=null, text=null, moneyAttributeToChange=null, flag=false, dateAttributeToChange=null",OK
2021-09-07 14:04:57.131,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1211,"[4] recordIndex=0, author=Nicol, info=linkmalformado.com, text=link mal, moneyAttributeToChange=null, flag=false, dateAttributeToChange=null",OK
2021-09-07 14:04:58.593,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1267,"[5] recordIndex=0, author=Jose, info=null, text=autor menor de 5, moneyAttributeToChange=null, flag=false, dateAttributeToChange=null",OK
2021-09-07 14:04:59.963,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1217,"[6] recordIndex=0, author=qwertyuioplkjhgfdsdfghbvfdertgfertgvfdergvferftgvfreftgvfrfgvfrfgrftgfrftgfrthgbvfrtghbvgfrtghbgvftghbvgftghgb, info=null, text=autor mayor de 25, moneyAttributeToChange=null, flag=false, dateAttributeToChange=null",OK
2021-09-07 14:05:01.472,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1347,"[7] recordIndex=0, author=texto mayor de cien, info=null, text=frhjbrehfjbsjhkfdshjgfsdjhbgshbjgfsjhbgfhbjgfhbjgfdjhbgfdjhbgfdhbjfdghbjfdghbjgfdbjhfdgbjhfdvjhbfdvhbjfdvhbjfdhvbjvfdhbjhvfdbjhbgfjvhbjgfdbjhgfbhjgfbhjfdjhbfdvhbjdfvhbjdvfhbjfvhbjvfbhjvfdbhjvfdhbjfvdbjhfvbhjfdhbjfdbjhfdhbjefrdhbjefrdshbjfrdbjhfrbhjfrehbjfrehbjefrhebjfrehbjfrebjhfrbjhfrehbjfrehbjfrehbjfrehbjefrhbjfrebjhfrehbjefrhbjferhbjfrehbjfrehbjferhbjfrehbjfrehbjfrehbjefrhbjefrhbjefrbhjefrhbjefrbjhefrbjhfrejhbfrehbjfrebjhefrbhjefrhbjfrehbjefrhbjfrehbjefrjhbefrbjhefrbjherfhbjfrehbjfrwehbjefrjhbefrhbjefrb…, moneyAttributeToChange=null, flag=false, dateAttributeToChange=null",OK
2021-09-07 14:05:02.942,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1299,"[8] recordIndex=0, author=Joselu, info=null, text=currency no valida (BTC), moneyAttributeToChange=BTC 20.00, flag=true, dateAttributeToChange=2022/04/09 00:00",OK
2021-09-07 14:05:04.306,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1210,"[9] recordIndex=0, author=Josemari, info=null, text=Dinero negativo, moneyAttributeToChange=EUR -20.00, flag=true, dateAttributeToChange=2022/04/09 00:00",OK
2021-09-07 14:05:05.678,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1217,"[10] recordIndex=0, author=Josemari, info=null, text=Dinero con texto, moneyAttributeToChange=dinero con texto, flag=true, dateAttributeToChange=2022/04/09 00:00",OK
2021-09-07 14:05:07.128,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1299,"[11] recordIndex=0, author=Juan Gil, info=null, text=*nosense money amount*, moneyAttributeToChange=EUR 0.001, flag=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:05:08.506,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1220,"[12] recordIndex=0, author=Juan Gil, info=null, text=*nosense money amount*, moneyAttributeToChange=EUR 0.00001, flag=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:05:09.875,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1215,"[13] recordIndex=0, author=Juan Gil, info=null, text=*min money amount negative*, moneyAttributeToChange=EUR -0.01, flag=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:05:11.359,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1301,"[14] recordIndex=0, author=Juan Gil, info=null, text=*nosense money amount negative*, moneyAttributeToChange=EUR -0.000001, flag=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:05:12.745,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1225,"[15] recordIndex=0, author=Juan Gil, info=null, text=*empty money amount negative*, moneyAttributeToChange=EUR, flag=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:05:14.111,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1209,"[16] recordIndex=0, author=Juan Gil, info=null, text=*empty money currencty negative*, moneyAttributeToChange=20, flag=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:05:15.52,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1257,"[17] recordIndex=0, author=Veronica, info=null, text=fecha pasada, moneyAttributeToChange=EUR 20.00, flag=true, dateAttributeToChange=2021/04/09 00:00",OK
2021-09-07 14:05:16.911,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1227,"[18] recordIndex=0, author=Veronica, info=null, text=25 horas, moneyAttributeToChange=EUR 20.00, flag=true, dateAttributeToChange=2021/04/09 25:00",OK
2021-09-07 14:05:18.265,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1196,"[19] recordIndex=0, author=Veronica, info=null, text=61 minutos, moneyAttributeToChange=EUR 20.00, flag=true, dateAttributeToChange=2021/04/09 12:61",OK
2021-09-07 14:05:19.719,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1302,"[20] recordIndex=0, author=Marta, info=null, text=fecha con texto, moneyAttributeToChange=EUR 20.00, flag=true, dateAttributeToChange=asdsdsd",OK
2021-09-07 14:05:21.07,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1210,"[21] recordIndex=0, author=spam en texto, info=null, text=spam en el texto sex, moneyAttributeToChange=EUR 20.00, flag=true, dateAttributeToChange=2021/04/09 12:61",OK
2021-09-07 14:05:22.442,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1214,"[22] recordIndex=0, author=spam en titulo sex, info=null, text=spam en el titulo, moneyAttributeToChange=EUR 20.00, flag=true, dateAttributeToChange=2021/04/09 12:61",OK
2021-09-07 14:05:23.866,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1257,"[23] recordIndex=0, author=spam total sex, info=null, text=spam sex, moneyAttributeToChange=BTC 20.00, flag=false, dateAttributeToChange=2009/04/09 12:61",OK
2021-09-07 14:05:25.246,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1211,"[24] recordIndex=0, author=spam en texto, info=null, text=null, moneyAttributeToChange=EUR -90.00, flag=true, dateAttributeToChange=2021/04/09 12:61",OK
2021-09-07 14:05:26.655,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1215,"[25] recordIndex=0, author=null, info=null, text=spam en el titulo, moneyAttributeToChange=EUR 00.00, flag=true, dateAttributeToChange=2021/04/09 12:61",OK
2021-09-07 14:05:28.182,acme.testing.anonymous.entityToChange.AnonymousCreateEntityToChangeTest,CreateNegative,1347,"[26] recordIndex=0, author=spam, info=null, text=spam, moneyAttributeToChange=EUR 20.00, flag=true, dateAttributeToChange=dcfddff",OK
2021-09-07 14:05:35.043,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2575,"[1] recordIndex=0, author=JoanMir, info=null, text=Empty entityToChange, moneyAttributeToChange=null, flagAttributeToChange=false, dateAttributeToChange=null",OK
2021-09-07 14:05:37.715,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2514,"[2] recordIndex=0, author=JoanMir, info=https://corframework.com, text=Empty entityToChange, moneyAttributeToChange=null, flagAttributeToChange=false, dateAttributeToChange=null",OK
2021-09-07 14:05:40.539,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2669,"[3] recordIndex=0, author=Joselu, info=null, text=Prueba el omori, moneyAttributeToChange=EUR 20.00, flagAttributeToChange=true, dateAttributeToChange=2022/04/09 00:00",OK
2021-09-07 14:05:43.225,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2531,"[4] recordIndex=0, author=Joselu, info=null, text=Sin fecha, moneyAttributeToChange=EUR 20.00, flagAttributeToChange=false, dateAttributeToChange=null",OK
2021-09-07 14:05:46.104,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2731,"[5] recordIndex=0, author=Joselu, info=null, text=Sin money, moneyAttributeToChange=null, flagAttributeToChange=false, dateAttributeToChange=2022/04/09 00:00",OK
2021-09-07 14:05:48.933,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2657,"[6] recordIndex=0, author=Pedro, info=null, text=¿un valorant?, moneyAttributeToChange=USD 20.00, flagAttributeToChange=false, dateAttributeToChange=2022/05/06 00:00",OK
2021-09-07 14:05:51.634,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2544,"[7] recordIndex=0, author=Jose M, info=null, text=*trabajando*, moneyAttributeToChange=GBP 10.00, flagAttributeToChange=true, dateAttributeToChange=2022/04/14 00:00",OK
2021-09-07 14:05:55.383,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,3572,"[8] recordIndex=0, author=Juan Gil, info=null, text=*descansando*, moneyAttributeToChange=EUR 0.00, flagAttributeToChange=true, dateAttributeToChange=2022/05/20 00:00",OK
2021-09-07 14:05:58.07,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2525,"[9] recordIndex=0, author=Andres, info=null, text=*testing positive*, moneyAttributeToChange=USD 9.02, flagAttributeToChange=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:06:00.756,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2530,"[10] recordIndex=0, author=Leiva, info=null, text=*min money amount positive*, moneyAttributeToChange=EUR 3.01, flagAttributeToChange=true, dateAttributeToChange=2021/12/12 09:20",OK
2021-09-07 14:06:03.528,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2625,"[11] recordIndex=0, author=Nicolas, info=null, text=*programando*, moneyAttributeToChange=EUR 23.01, flagAttributeToChange=false, dateAttributeToChange=2023/09/12 10:20",OK
2021-09-07 14:06:06.288,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2584,"[12] recordIndex=0, author=Alberto, info=null, text=*estudiando*, moneyAttributeToChange=GBP 40.30, flagAttributeToChange=true, dateAttributeToChange=2023/03/12 10:20",OK
2021-09-07 14:06:09.022,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2565,"[13] recordIndex=0, author=Nuria, info=null, text=*Fiesta*, moneyAttributeToChange=USD 45.30, flagAttributeToChange=false, dateAttributeToChange=2022/08/20 12:30",OK
2021-09-07 14:06:11.72,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2542,"[14] recordIndex=0, author=Rocio, info=null, text=*Feria de Sevilla*, moneyAttributeToChange=GBP 60.20, flagAttributeToChange=false, dateAttributeToChange=2022/04/22 20:30",OK
2021-09-07 14:06:14.445,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2565,"[15] recordIndex=0, author=Beatriz, info=null, text=*Playa*, moneyAttributeToChange=EUR 7.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/22 09:30",OK
2021-09-07 14:06:17.189,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2588,"[16] recordIndex=0, author=Jose Antonio, info=null, text=*Viva la vida*, moneyAttributeToChange=USD 9.40, flagAttributeToChange=false, dateAttributeToChange=2022/07/09 10:30",OK
2021-09-07 14:06:19.914,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2569,"[17] recordIndex=0, author=Francisco, info=null, text=*un buen corazón*, moneyAttributeToChange=GBP 2.40, flagAttributeToChange=false, dateAttributeToChange=2022/10/23 13:14",OK
2021-09-07 14:06:22.623,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2541,"[18] recordIndex=0, author=Maria, info=null, text=*forrado de oro*, moneyAttributeToChange=GBP 2.40, flagAttributeToChange=false, dateAttributeToChange=2022/10/23 04:14",OK
2021-09-07 14:06:26.787,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,3977,"[19] recordIndex=0, author=Maialen, info=null, text=*la acción hacen que las horas parezcan cortas*, moneyAttributeToChange=EUR 7.62, flagAttributeToChange=false, dateAttributeToChange=2022/05/03 03:14",OK
2021-09-07 14:06:30.059,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,3109,"[20] recordIndex=0, author=Alexander, info=null, text=Qué maravilloso, moneyAttributeToChange=EUR 50.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/25 09:30",OK
2021-09-07 14:06:33.243,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,3030,"[21] recordIndex=0, author=Rosario, info=null, text=aprendiendo en la escuela, moneyAttributeToChange=USD 17.40, flagAttributeToChange=false, dateAttributeToChange=2022/07/04 10:30",OK
2021-09-07 14:06:36.676,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,3200,"[22] recordIndex=0, author=Mario, info=null, text=*La ocasión hay que crearla*, moneyAttributeToChange=GBP 9.40, flagAttributeToChange=false, dateAttributeToChange=2022/10/03 13:14",OK
2021-09-07 14:06:39.931,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,3046,"[23] recordIndex=0, author=Ada Maria, info=null, text=No malgastes tu tiempo, moneyAttributeToChange=EUR 0.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/25 09:30",OK
2021-09-07 14:06:43.134,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2781,"[24] recordIndex=0, author=Gustavo, info=null, text=La muerte destroza al hombre, moneyAttributeToChange=USD 13.00, flagAttributeToChange=true, dateAttributeToChange=2022/07/04 10:30",OK
2021-09-07 14:06:45.947,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2646,"[25] recordIndex=0, author=Ignasi, info=null, text=comenzar a mejorar el mundo, moneyAttributeToChange=GBP 9.55, flagAttributeToChange=false, dateAttributeToChange=2022/10/03 13:14",OK
2021-09-07 14:06:48.748,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2603,"[26] recordIndex=0, author=Noah Torres, info=null, text=Quien tiene paciencia, moneyAttributeToChange=EUR 5.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/25 09:30",OK
2021-09-07 14:06:51.499,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2603,"[27] recordIndex=0, author=Vanesa, info=null, text=No busques los errores, moneyAttributeToChange=USD 19.00, flagAttributeToChange=false, dateAttributeToChange=2022/07/04 10:30",OK
2021-09-07 14:06:54.409,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2709,"[28] recordIndex=0, author=Gines, info=null, text=La ocasión hay que crearla, moneyAttributeToChange=GBP 39.35, flagAttributeToChange=false, dateAttributeToChange=2022/10/03 13:14",OK
2021-09-07 14:06:57.838,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,3267,"[29] recordIndex=0, author=Aritz, info=null, text=La envidia es una declaración de inferioridad, moneyAttributeToChange=EUR 23.20, flagAttributeToChange=true, dateAttributeToChange=2022/03/10 09:30",OK
2021-09-07 14:07:00.972,acme.testing.anonymous.entityToChange.AnonymousListEntityToChangeTest,list,2975,"[30] recordIndex=0, author=Teodoro, info=null, text=no encuentra nada, moneyAttributeToChange=USD 90.00, flagAttributeToChange=false, dateAttributeToChange=2022/04/04 10:30",OK
