timestamp,test-class,test-method,time,description,result
2021-09-05 14:46:39.846,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,ShowDetails,2083,"[1] recordIndex=0, title=Acme One, description=First Deliverable DP2, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:46:42.196,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,ShowDetails,2157,"[2] recordIndex=1, title=Acme Work-Plans, description=Second Deliverable DP2, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:46:44.569,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,ShowDetails,2149,"[3] recordIndex=2, title=DP1 project, description=The best DP1 project, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:46:46.848,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,ShowDetails,2039,"[4] recordIndex=3, title=ASR pro failed, description=How to fail, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:46:49.053,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,ShowDetails,2004,"[5] recordIndex=4, title=Juan Project, description=The best starter 5, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:46:51.276,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,ShowDetails,2015,"[6] recordIndex=5, title=Lola workplan, description=The best starter 2.0, workload=1.30, start=2022/06/01 23:59, finish=2022/09/20 23:59, tasks=Lola Task",OK
2021-09-05 14:46:53.544,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,ShowDetails,2026,"[7] recordIndex=6, title=Future project, description=The best future project, workload=0.00, start=2022/06/01 23:59, finish=2023/09/20 23:59, tasks=null",OK
2021-09-05 14:46:55.874,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,listAndShow,2131,"[1] recordIndex=0, title=Acme One, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59",OK
2021-09-05 14:46:58.171,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,listAndShow,2127,"[2] recordIndex=1, title=Acme Work-Plans, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59",OK
2021-09-05 14:47:00.779,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,listAndShow,2338,"[3] recordIndex=2, title=DP1 project, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59",OK
2021-09-05 14:47:03.203,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,listAndShow,2207,"[4] recordIndex=3, title=ASR pro failed, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59",OK
2021-09-05 14:47:05.821,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,listAndShow,2307,"[5] recordIndex=4, title=Juan Project, workload=3.00, start=2022/06/01 23:59, finish=2022/09/20 23:59",OK
2021-09-05 14:47:08.168,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,listAndShow,2132,"[6] recordIndex=5, title=Lola workplan, workload=1.30, start=2022/06/01 23:59, finish=2022/09/20 23:59",OK
2021-09-05 14:47:10.684,acme.testing.anonymous.workplan.AnonymousWorkPlanTest,listAndShow,2226,"[7] recordIndex=6, title=Future project, workload=0.00, start=2022/06/01 23:59, finish=2023/09/20 23:59",OK
2021-09-05 14:47:30.667,acme.testing.management.task.ManagementTaskUpdateTest,updatePositive,4637,"[1] recordIndex=0, title=Juan, workload=1.00, description=Never juan, isPublic=false, start=2022/02/10 23:59, finish=2022/03/12 23:59, link=http://example.org",OK
2021-09-05 14:47:35.497,acme.testing.management.task.ManagementTaskUpdateTest,updatePositive,4655,"[2] recordIndex=1, title=Testing task, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2022/03/10 23:59, finish=2022/04/13 23:59, link=http://example.org",OK
2021-09-05 14:47:40.461,acme.testing.management.task.ManagementTaskUpdateTest,updatePositive,4788,"[3] recordIndex=2, title=BackEnd, workload=1.30, description=The best backend, isPublic=false, start=2022/06/10 23:59, finish=2022/07/18 23:59, link=https://www.xlstudios.eu/",OK
2021-09-05 14:47:43.731,acme.testing.management.task.ManagementTaskUpdateTest,updateNegative,3089,"[1] recordIndex=0, title=null, workload=1.00, description=Never juan, isPublic=false, start=2022/02/10 23:59, finish=2022/03/12 23:59, link=http://example.org",OK
2021-09-05 14:47:47.078,acme.testing.management.task.ManagementTaskUpdateTest,updateNegative,3168,"[2] recordIndex=0, title=Testing task, workload=1.90, description=Never before was this easy to test your tasks, isPublic=true, start=2022/03/10 23:59, finish=2022/04/13 23:59, link=http://example.org",OK
2021-09-05 14:47:50.619,acme.testing.management.task.ManagementTaskUpdateTest,updateNegative,3354,"[3] recordIndex=0, title=Juan, workload=1.00, description=null, isPublic=false, start=2022/02/10 23:59, finish=2022/03/12 23:59, link=http://example.org",OK
2021-09-05 14:47:54.048,acme.testing.management.task.ManagementTaskUpdateTest,updateNegative,3242,"[4] recordIndex=0, title=Formato, workload=1.00, description=Never before was this easy to test your tasks, isPublic=false, start=assfdfsf, finish=2022/03/12 23:59, link=http://example.org",OK
2021-09-05 14:47:57.27,acme.testing.management.task.ManagementTaskUpdateTest,updateNegative,3038,"[5] recordIndex=0, title=Rosa, workload=1.00, description=Never before was this easy to test your tasks, isPublic=false, start=2022/02/10 23:59, finish=assdffdds, link=http://example.org",OK
2021-09-05 14:48:00.585,acme.testing.management.task.ManagementTaskUpdateTest,updateNegative,3132,"[6] recordIndex=0, title=Horas, workload=1.00, description=Never before was this easy to test your tasks, isPublic=false, start=2022/03/12 23:59, finish=2022/02/10 23:59, link=http://example.org",OK
2021-09-05 14:48:03.973,acme.testing.management.task.ManagementTaskUpdateTest,updateNegative,3127,"[7] recordIndex=0, title=BackEnd, workload=1.30, description=The best backend, isPublic=false, start=2022/06/10 23:59, finish=2022/07/18 23:59, link=hola",OK
2021-09-05 14:48:22.94,acme.testing.management.task.ManagementTaskDeleteTest,deletePositive,3769,"[1] recordIndex=2, title=BackEnd, workload=1.30, description=The best backend, isPublic=false, start=2022/06/10 23:59, finish=2022/07/18 23:59, link=https://www.xlstudios.eu/",OK
2021-09-05 14:48:26.871,acme.testing.management.task.ManagementTaskDeleteTest,deletePositive,3753,"[2] recordIndex=2, title=Testing as never before, workload=1.30, description=on your references, isPublic=true, start=2022/06/10 23:59, finish=2022/07/18 23:59, link=http://example.org",OK
2021-09-05 14:48:30.781,acme.testing.management.task.ManagementTaskDeleteTest,deletePositive,3720,"[3] recordIndex=2, title=FrontEnd, workload=1.30, description=The best frontend, isPublic=false, start=2022/07/10 23:59, finish=2022/08/18 23:59, link=https://www.ignacionavarro.eu/",OK
2021-09-05 14:49:05.086,acme.testing.management.task.ManagementTaskDeleteTest,deleteNegative,34113,"[1] recordIndex=0, title=Testing 2341234, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2021/02/10 23:59, finish=2021/03/12 23:59, link=http://example.org",OK
2021-09-05 14:49:39.375,acme.testing.management.task.ManagementTaskDeleteTest,deleteNegative,34101,"[2] recordIndex=1, title=Testing task, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2021/03/10 23:59, finish=2021/04/13 23:59, link=http://example.org",OK
2021-09-05 14:49:58.692,acme.testing.management.task.ManagementTaskCreateTest,CreatePositive,4012,"[1] recordIndex=0, title=Hello 1, description=There a, workload=1.40, start=2022/06/01 00:22, end=2022/06/08 00:22, link=https://www.helloworld.com",OK
2021-09-05 14:50:02.969,acme.testing.management.task.ManagementTaskCreateTest,CreatePositive,4079,"[2] recordIndex=1, title=Hello 2, description=There b, workload=1.50, start=2022/06/01 00:22, end=2022/06/09 00:22, link=https://www.newtask.com",OK
2021-09-05 14:50:07.226,acme.testing.management.task.ManagementTaskCreateTest,CreatePositive,4050,"[3] recordIndex=2, title=Hello 3, description=There c, workload=1.56, start=2022/06/01 00:22, end=2022/06/10 00:22, link=null",OK
2021-09-05 14:50:09.554,acme.testing.management.task.ManagementTaskCreateTest,CreateNegative,2113,"[1] recordIndex=0, title=null, description=null, workload=null, start=null, end=null, link=null",OK
2021-09-05 14:50:12.154,acme.testing.management.task.ManagementTaskCreateTest,CreateNegative,2394,"[2] recordIndex=1, title=Hello 2, description=There b, workload=2.0, start=2021/06/01, end=2021/06/02 00:22, link=https://www.newtask.com",OK
2021-09-05 14:50:14.769,acme.testing.management.task.ManagementTaskCreateTest,CreateNegative,2402,"[3] recordIndex=2, title=Hello 3, description=There c, workload=800.0, start=2021/06/08 00:22, end=2021/06/10 00:22, link=hello",OK
2021-09-05 14:50:17.239,acme.testing.management.task.ManagementTaskCreateTest,CreateNegative,2256,"[4] recordIndex=3, title=Hello 4, description=There d, workload=1.0, start=2021//08 00:22, end=2021/06/10 00:22, link=https://www.newtask.com",OK
2021-09-05 14:50:19.626,acme.testing.management.task.ManagementTaskCreateTest,CreateNegative,2141,"[5] recordIndex=4, title=Hello 5, description=There e, workload=1.0, start=2021/06/10 00:22, end=2021/06/08 00:22, link=https://www.newtask.com",OK
2021-09-05 14:50:22.006,acme.testing.management.task.ManagementTaskCreateTest,CreateNegative,2123,"[6] recordIndex=5, title=Hello 6, description=There f, workload=1.9, start=2021/06/01 00:22, end=2021/06/08 00:22, link=https://www.newtask.com",OK
2021-09-05 14:50:24.514,acme.testing.management.task.ManagementTaskCreateTest,CreateNegative,2312,"[7] recordIndex=6, title=Hello 7, description=There g, workload=1.24, start=2021/06/01 00:22, end=2021/06/08 00:72, link=https://www.newtask.com",OK
2021-09-05 14:50:27.014,acme.testing.management.task.ManagementTaskCreateTest,CreateNegative,2320,"[8] recordIndex=7, title=Hello 3, description=There c, workload=1.0, start=2021/06/08 00:22, end=2021/06/10 00:22, link=hello",OK
2021-09-05 14:50:45.648,acme.testing.management.task.ManagementTaskListAndShowTest,listAndShowMyTasksPositive,3120,"[1] recordIndex=0, title=Testing 2341234, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2021/02/10 23:59, finish=2021/03/12 23:59, link=http://example.org",OK
2021-09-05 14:50:49.074,acme.testing.management.task.ManagementTaskListAndShowTest,listAndShowMyTasksPositive,3208,"[2] recordIndex=1, title=Testing task, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2021/03/10 23:59, finish=2021/04/13 23:59, link=http://example.org",OK
2021-09-05 14:50:52.208,acme.testing.management.task.ManagementTaskListAndShowTest,listAndShowMyTasksPositive,2967,"[3] recordIndex=2, title=BackEnd, workload=1.30, description=The best backend, isPublic=false, start=2022/06/10 23:59, finish=2022/07/18 23:59, link=https://www.xlstudios.eu/",OK
2021-09-05 14:50:55.659,acme.testing.management.task.ManagementTaskListAndShowTest,listAndShowMyTasksNegative,3272,"[1] recordIndex=0, title=Testing 2341234, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2021/02/10 23:59, finish=2021/03/12 23:59, link=http://example.org",OK
2021-09-05 14:50:59.094,acme.testing.management.task.ManagementTaskListAndShowTest,listAndShowMyTasksNegative,3262,"[2] recordIndex=1, title=Testing task, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2021/03/10 23:59, finish=2021/04/13 23:59, link=http://example.org",OK
2021-09-05 14:51:02.299,acme.testing.management.task.ManagementTaskListAndShowTest,listAndShowMyTasksNegative,3028,"[3] recordIndex=2, title=BackEnd, workload=1.30, description=The best backend, isPublic=false, start=2022/06/10 23:59, finish=2022/07/18 23:59, link=https://www.xlstudios.eu/",OK
2021-09-05 14:51:05.488,acme.testing.management.task.ManagementTaskListAndShowTest,listAndShowFinishedPositive,3016,"[1] recordIndex=0, title=Testing 2341234, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2021/02/10 23:59, finish=2021/03/12 23:59, link=http://example.org",OK
2021-09-05 14:51:08.37,acme.testing.management.task.ManagementTaskListAndShowTest,listAndShowFinishedPositive,2710,"[2] recordIndex=1, title=Testing task, workload=1.30, description=Never before was this easy to test your tasks, isPublic=true, start=2021/03/10 23:59, finish=2021/04/13 23:59, link=http://example.org",OK
2021-09-05 14:51:27.506,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,listAndShowNegative,3653,"[1] recordIndex=0, title=anonymous, description=John, isPublic=Doe, startDate=john.doe@acme.com, finishDate=Anonymous, tasks=DISABLED",OK
2021-09-05 14:51:30.764,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,listAndShowNegative,3085,"[2] recordIndex=1, title=administrator, description=Administrator, isPublic=Acme.com, startDate=administrator@acme.com, finishDate=Administrator Authenticated, tasks=ENABLED",OK
2021-09-05 14:51:34.279,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,listAndShowNegative,3333,"[3] recordIndex=2, title=juan21, description=Juan, isPublic=Martin, startDate=martin.doe@acme.com, finishDate=Management Authenticated, tasks=ENABLED",OK
2021-09-05 14:51:37.575,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,listAndShowNegative,3116,"[4] recordIndex=3, title=lola21, description=Lola, isPublic=Torres, startDate=lola.doe@acme.com, finishDate=Management Authenticated, tasks=ENABLED",OK
2021-09-05 14:51:39.99,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,showPositive,2237,"[1] recordIndex=0, username=anonymous, identity_name=John, identity_surname=Doe, identity_email=john.doe@acme.com, role=Anonymous, enabled=DISABLED",OK
2021-09-05 14:51:42.664,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,showPositive,2496,"[2] recordIndex=1, username=administrator, identity_name=Administrator, identity_surname=Acme.com, identity_email=administrator@acme.com, role=Administrator Authenticated, enabled=ENABLED",OK
2021-09-05 14:51:44.934,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,showPositive,2058,"[3] recordIndex=2, username=juan21, identity_name=Juan, identity_surname=Martin, identity_email=martin.doe@acme.com, role=Management Authenticated, enabled=ENABLED",OK
2021-09-05 14:51:47.521,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,showPositive,2332,"[4] recordIndex=3, username=lola21, identity_name=Lola, identity_surname=Torres, identity_email=lola.doe@acme.com, role=Management Authenticated, enabled=ENABLED",OK
2021-09-05 14:51:49.273,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,listPositive,1536,"[1] recordIndex=0, username=anonymous, identity_name=John, identity_surname=Doe",OK
2021-09-05 14:51:51.017,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,listPositive,1573,"[2] recordIndex=1, username=administrator, identity_name=Administrator, identity_surname=Acme.com",OK
2021-09-05 14:51:52.854,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,listPositive,1656,"[3] recordIndex=2, username=juan21, identity_name=Juan, identity_surname=Martin",OK
2021-09-05 14:51:54.78,acme.testing.administrator.useraccounts.AdministratorUserAccountsTest,listPositive,1733,"[4] recordIndex=3, username=lola21, identity_name=Lola, identity_surname=Torres",OK
2021-09-05 14:52:12.112,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,showNegativeCase,1722,"showNegativeCase()",OK
2021-09-05 14:52:13.925,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,show,1645,"show()",OK
2021-09-05 14:52:33.342,acme.testing.management.workplan.ManagementWorkplanCreateTest,createPositive,4102,"[1] recordIndex=0, title=DP2 Project, description=DP2 best workplan, isPublic=true, startDate=2022/06/10 21:59, finishDate=2022/12/28 21:59, tasks=Rosa Task;Rosa best manager",OK
2021-09-05 14:52:37.669,acme.testing.management.workplan.ManagementWorkplanCreateTest,createPositive,4147,"[2] recordIndex=1, title=IA project, description=IA best workplan, isPublic=false, startDate=2022/07/09 21:59, finishDate=2022/12/29 21:59, tasks=Rosa best manager",OK
2021-09-05 14:52:42.0,acme.testing.management.workplan.ManagementWorkplanCreateTest,createPositive,4158,"[3] recordIndex=2, title=MVG project, description=MVG best workplan, isPublic=false, startDate=2022/08/28 21:59, finishDate=2022/12/30 21:59, tasks=Rosa work;Rosa best manager",OK
2021-09-05 14:52:44.691,acme.testing.management.workplan.ManagementWorkplanCreateTest,createNegative,2499,"[1] recordIndex=0, title=DP2, description=DP2 best workplan, isPublic=false, startDate=2022/07/10 21:59, finishDate=2022/12/18 21:59, tasks=Rosa Task;Rosa best manager",OK
2021-09-05 14:52:47.293,acme.testing.management.workplan.ManagementWorkplanCreateTest,createNegative,2414,"[2] recordIndex=1, title=null, description=null, isPublic=null, startDate=null, finishDate=null, tasks=null",OK
2021-09-05 14:52:49.923,acme.testing.management.workplan.ManagementWorkplanCreateTest,createNegative,2444,"[3] recordIndex=2, title=PSG project, description=PSG best workplan, isPublic=false, startDate=2023/07/09 21:59, finishDate=2022/10/20 21:59, tasks=Rosa Task;Rosa best manager",OK
2021-09-05 14:52:52.556,acme.testing.management.workplan.ManagementWorkplanCreateTest,createNegative,2407,"[4] recordIndex=3, title=MVG project, description=MVG best workplan, isPublic=false, startDate=2023/08/28 21:59, finishDate=2024/11/04 21:59, tasks=Rosa Task;Rosa best manager",OK
2021-09-05 14:52:55.22,acme.testing.management.workplan.ManagementWorkplanCreateTest,createNegative,2484,"[5] recordIndex=4, title=MSN project, description=MSN best workplan, isPublic=true, startDate=2022/07/10 21:59, finishDate=2022/10/18 21:59, tasks=Rosa Scrum;Rosa best manager",OK
2021-09-05 14:53:13.667,acme.testing.management.workplan.ManagementWorkplanDeleteTest,deletePositive,3360,"[1] recordIndex=1, title=Acme One, description=First Deliverable DP2, isPublic=true, startDate=2022/06/01 23:59, finishDate=2022/09/20 23:59",OK
2021-09-05 14:53:17.179,acme.testing.management.workplan.ManagementWorkplanDeleteTest,deletePositive,3348,"[2] recordIndex=2, title=Acme Work-Plans, description=Second Deliverable DP2, isPublic=true, startDate=2022/06/01 23:59, finishDate=2022/09/20 23:59",OK
2021-09-05 14:53:50.776,acme.testing.management.workplan.ManagementWorkplanDeleteTest,deleteNegative,33416,"[1] recordIndex=0, title=Finish project, description=The best finish project, isPublic=true, startDate=2021/02/01 23:59, finishDate=2021/03/20 23:59",OK
2021-09-05 14:54:08.513,acme.testing.management.workplan.ManagementWorkPlanListAndShowTest,listAndShowPositive,2576,"[1] recordIndex=0, title=Finish project, description=The best finish project, isPublic=true, startDate=2021/02/01 23:59, finishDate=2021/03/20 23:59, tasks=null",OK
2021-09-05 14:54:11.476,acme.testing.management.workplan.ManagementWorkPlanListAndShowTest,listAndShowPositive,2793,"[2] recordIndex=1, title=Acme One, description=First Deliverable DP2, isPublic=true, startDate=2022/06/01 23:59, finishDate=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:54:14.303,acme.testing.management.workplan.ManagementWorkPlanListAndShowTest,listAndShowPositive,2657,"[3] recordIndex=2, title=Acme Work-Plans, description=Second Deliverable DP2, isPublic=true, startDate=2022/06/01 23:59, finishDate=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:54:17.501,acme.testing.management.workplan.ManagementWorkPlanListAndShowTest,listAndShowNegative,3018,"[1] recordIndex=0, title=Finish project, description=The best finish project, isPublic=true, startDate=2021/02/01 23:59, finishDate=2021/03/20 23:59, tasks=null",OK
2021-09-05 14:54:21.011,acme.testing.management.workplan.ManagementWorkPlanListAndShowTest,listAndShowNegative,3319,"[2] recordIndex=1, title=Acme One, description=First Deliverable DP2, isPublic=true, startDate=2022/06/01 23:59, finishDate=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:54:24.165,acme.testing.management.workplan.ManagementWorkPlanListAndShowTest,listAndShowNegative,2981,"[3] recordIndex=2, title=Acme Work-Plans, description=Second Deliverable DP2, isPublic=true, startDate=2022/06/01 23:59, finishDate=2022/09/20 23:59, tasks=Mantenimiento;Documentacion",OK
2021-09-05 14:54:45.966,acme.testing.management.workplan.ManagementWorkPlanUpdateTest,updatePositive,4998,"[1] recordIndex=0, title=Acme One 1.0 edited, description=First Deliverable DP2 edited, isPublic=true, startDate=2022/07/01 23:59, finishDate=2025/09/20 23:59, tasks=Mantenimiento;Testing",OK
