timestamp,test-class,test-method,time,description,result
2021-09-09 20:49:30.86,acme.testing.anonymous.nft.AnonymousListNftTest,list,4064,"[11] recordIndex=0, author=Nicolas, info=null, text=*programando*, salary=EUR 23.01, ignoreNft=false, lineDead=2023/09/12 10:20",OK
2021-09-09 20:49:35.226,acme.testing.anonymous.nft.AnonymousListNftTest,list,4127,"[12] recordIndex=0, author=Alberto, info=null, text=*estudiando*, salary=GBP 40.30, ignoreNft=true, lineDead=2023/03/12 10:20",OK
2021-09-09 20:49:39.493,acme.testing.anonymous.nft.AnonymousListNftTest,list,4057,"[13] recordIndex=0, author=Nuria, info=null, text=*Fiesta*, salary=USD 45.30, ignoreNft=false, lineDead=2022/08/20 12:30",OK
2021-09-09 20:49:43.858,acme.testing.anonymous.nft.AnonymousListNftTest,list,4144,"[14] recordIndex=0, author=Rocio, info=null, text=*Feria de Sevilla*, salary=GBP 60.20, ignoreNft=false, lineDead=2022/04/22 20:30",OK
2021-09-09 20:49:48.185,acme.testing.anonymous.nft.AnonymousListNftTest,list,4105,"[15] recordIndex=0, author=Beatriz, info=null, text=*Playa*, salary=EUR 7.20, ignoreNft=true, lineDead=2022/03/22 09:30",OK
2021-09-09 20:49:52.573,acme.testing.anonymous.nft.AnonymousListNftTest,list,4119,"[16] recordIndex=0, author=Jose Antonio, info=null, text=*Viva la vida*, salary=USD 9.40, ignoreNft=false, lineDead=2022/07/09 10:30",OK
2021-09-09 20:49:56.931,acme.testing.anonymous.nft.AnonymousListNftTest,list,4122,"[17] recordIndex=0, author=Francisco, info=null, text=*un buen corazón*, salary=GBP 2.40, ignoreNft=false, lineDead=2022/10/23 13:14",OK
2021-09-09 20:50:01.343,acme.testing.anonymous.nft.AnonymousListNftTest,list,4187,"[18] recordIndex=0, author=Maria, info=null, text=*forrado de oro*, salary=GBP 2.40, ignoreNft=false, lineDead=2022/10/23 04:14",OK
2021-09-09 20:50:06.172,acme.testing.anonymous.nft.AnonymousListNftTest,list,4589,"[19] recordIndex=0, author=Maialen, info=null, text=*la acción hacen que las horas parezcan cortas*, salary=EUR 7.62, ignoreNft=false, lineDead=2022/05/03 03:14",OK
2021-09-09 20:50:10.961,acme.testing.anonymous.nft.AnonymousListNftTest,list,4580,"[20] recordIndex=0, author=Alexander, info=null, text=Qué maravilloso, salary=EUR 50.20, ignoreNft=true, lineDead=2022/03/25 09:30",OK
2021-09-09 20:50:15.713,acme.testing.anonymous.nft.AnonymousListNftTest,list,4535,"[21] recordIndex=0, author=Rosario, info=null, text=aprendiendo en la escuela, salary=USD 17.40, ignoreNft=false, lineDead=2022/07/04 10:30",OK
2021-09-09 20:50:20.52,acme.testing.anonymous.nft.AnonymousListNftTest,list,4559,"[22] recordIndex=0, author=Mario, info=null, text=*La ocasión hay que crearla*, salary=GBP 9.40, ignoreNft=false, lineDead=2022/10/03 13:14",OK
2021-09-09 20:50:25.469,acme.testing.anonymous.nft.AnonymousListNftTest,list,4709,"[23] recordIndex=0, author=Ada Maria, info=null, text=No malgastes tu tiempo, salary=EUR 0.20, ignoreNft=true, lineDead=2022/03/25 09:30",OK
2021-09-09 20:50:30.002,acme.testing.anonymous.nft.AnonymousListNftTest,list,4262,"[24] recordIndex=0, author=Gustavo, info=null, text=La muerte destroza al hombre, salary=USD 13.00, ignoreNft=true, lineDead=2022/07/04 10:30",OK
2021-09-09 20:50:34.326,acme.testing.anonymous.nft.AnonymousListNftTest,list,4118,"[25] recordIndex=0, author=Ignasi, info=null, text=comenzar a mejorar el mundo, salary=GBP 9.55, ignoreNft=false, lineDead=2022/10/03 13:14",OK
2021-09-09 20:50:38.729,acme.testing.anonymous.nft.AnonymousListNftTest,list,4181,"[26] recordIndex=0, author=Noah Torres, info=null, text=Quien tiene paciencia, salary=EUR 5.20, ignoreNft=true, lineDead=2022/03/25 09:30",OK
2021-09-09 20:50:43.063,acme.testing.anonymous.nft.AnonymousListNftTest,list,4104,"[27] recordIndex=0, author=Vanesa, info=null, text=No busques los errores, salary=USD 19.00, ignoreNft=false, lineDead=2022/07/04 10:30",OK
2021-09-09 20:50:47.412,acme.testing.anonymous.nft.AnonymousListNftTest,list,4143,"[28] recordIndex=0, author=Gines, info=null, text=La ocasión hay que crearla, salary=GBP 39.35, ignoreNft=false, lineDead=2022/10/03 13:14",OK
2021-09-09 20:50:52.263,acme.testing.anonymous.nft.AnonymousListNftTest,list,4641,"[29] recordIndex=0, author=Aritz, info=null, text=La envidia es una declaración de inferioridad, salary=EUR 23.20, ignoreNft=true, lineDead=2022/03/10 09:30",OK
2021-09-09 20:50:57.071,acme.testing.anonymous.nft.AnonymousListNftTest,list,4582,"[30] recordIndex=0, author=Teodoro, info=null, text=no encuentra nada, salary=USD 90.00, ignoreNft=false, lineDead=2022/04/04 10:30",OK
2021-09-09 20:51:01.964,acme.testing.anonymous.nft.AnonymousListNftTest,list,4682,"[31] recordIndex=0, author=Isaac de la Cruz, info=null, text=Educación es lo que queda después, salary=GBP 40.35, ignoreNft=true, lineDead=2022/07/03 13:14",OK
2021-09-09 20:51:06.921,acme.testing.anonymous.nft.AnonymousListNftTest,list,4727,"[32] recordIndex=0, author=Santos, info=null, text=La inteligencia es la habilidad de adaptarse al cambio, salary=EUR 0.40, ignoreNft=true, lineDead=2022/03/12 09:30",OK
2021-09-09 20:51:11.739,acme.testing.anonymous.nft.AnonymousListNftTest,list,4591,"[33] recordIndex=0, author=Ioana, info=null, text=el hombre no se encuentra a sí mismo, salary=USD 19.25, ignoreNft=false, lineDead=2022/03/14 10:30",OK
2021-09-09 20:51:16.534,acme.testing.anonymous.nft.AnonymousListNftTest,list,4578,"[34] recordIndex=0, author=Lucia, info=null, text=La gente se rie de mi por que soy diferente, salary=GBP 25.09, ignoreNft=false, lineDead=2022/08/13 13:14",OK
2021-09-09 20:51:21.396,acme.testing.anonymous.nft.AnonymousListNftTest,list,4634,"[35] recordIndex=0, author=Monica, info=null, text=la mujer no se encuentra a sí mismo, salary=USD 29.00, ignoreNft=false, lineDead=2022/04/14 10:30",OK
2021-09-09 20:51:26.2,acme.testing.anonymous.nft.AnonymousListNftTest,list,4570,"[36] recordIndex=0, author=Andrea, info=null, text=soy diferente, salary=GBP 4.49, ignoreNft=false, lineDead=2022/07/13 13:14",OK
2021-09-09 20:51:29.559,acme.testing.anonymous.nft.AnonymousListNftTest,ListNegativeCase,3136,"ListNegativeCase()",OK
2021-09-09 20:51:49.276,acme.testing.anonymous.nft.AdministratorDashboardNftShowTest,showNegativeCase,2024,"showNegativeCase()",OK
2021-09-09 20:51:51.357,acme.testing.anonymous.nft.AdministratorDashboardNftShowTest,show,1860,"show()",OK
2021-09-09 20:52:01.471,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4086,"[1] recordIndex=0, author=JoanMir, info=null, text=Empty nft, salary=null, ignoreNft=false, lineDead=2022/04/09 00:00",OK
2021-09-09 20:52:05.92,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4225,"[2] recordIndex=0, author=JoanMir, info=https://corframework.com, text=Empty nft, salary=null, ignoreNft=false, lineDead=2022/04/09 00:00",OK
2021-09-09 20:52:10.302,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4146,"[3] recordIndex=0, author=Joselu, info=null, text=Prueba el omori, salary=EUR 20.00, ignoreNft=true, lineDead=2022/04/09 00:00",OK
2021-09-09 20:52:14.702,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4180,"[4] recordIndex=0, author=Joselu, info=null, text=Sin fecha, salary=EUR 20.00, ignoreNft=false, lineDead=2022/04/09 00:00",OK
2021-09-09 20:52:19.016,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4108,"[5] recordIndex=0, author=Joselu, info=null, text=Sin money, salary=null, ignoreNft=false, lineDead=2022/04/09 00:00",OK
2021-09-09 20:52:23.379,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4141,"[6] recordIndex=0, author=Pedro, info=null, text=¿un valorant?, salary=USD 20.00, ignoreNft=false, lineDead=2022/05/06 00:00",OK
2021-09-09 20:52:27.842,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4232,"[7] recordIndex=0, author=Jose M, info=null, text=*trabajando*, salary=GBP 10.00, ignoreNft=true, lineDead=2022/04/14 00:00",OK
2021-09-09 20:52:32.345,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4248,"[8] recordIndex=0, author=Juan Gil, info=null, text=*descansando*, salary=EUR 0.00, ignoreNft=true, lineDead=2022/05/20 00:00",OK
2021-09-09 20:52:36.742,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4188,"[9] recordIndex=0, author=Andres, info=null, text=*testing positive*, salary=USD 9.02, ignoreNft=true, lineDead=2021/12/12 09:20",OK
2021-09-09 20:52:41.173,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4196,"[10] recordIndex=0, author=Leiva, info=null, text=*min money amount positive*, salary=EUR 3.01, ignoreNft=true, lineDead=2021/12/12 09:20",OK
2021-09-09 20:52:45.49,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4111,"[11] recordIndex=0, author=Nicolas, info=null, text=*programando*, salary=EUR 23.01, ignoreNft=false, lineDead=2023/09/12 10:20",OK
2021-09-09 20:52:49.94,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4244,"[12] recordIndex=0, author=Alberto, info=null, text=*estudiando*, salary=GBP 40.30, ignoreNft=true, lineDead=2023/03/12 10:20",OK
2021-09-09 20:52:54.253,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4073,"[13] recordIndex=0, author=Nuria, info=null, text=*Fiesta*, salary=USD 45.30, ignoreNft=false, lineDead=2022/08/20 12:30",OK
2021-09-09 20:52:58.596,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4107,"[14] recordIndex=0, author=Rocio, info=null, text=*Feria de Sevilla*, salary=GBP 60.20, ignoreNft=false, lineDead=2022/04/22 20:30",OK
2021-09-09 20:53:02.973,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4152,"[15] recordIndex=0, author=Beatriz, info=null, text=*Playa*, salary=EUR 7.20, ignoreNft=true, lineDead=2022/03/22 09:30",OK
2021-09-09 20:53:07.299,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4104,"[16] recordIndex=0, author=Jose Antonio, info=null, text=*Viva la vida*, salary=USD 9.40, ignoreNft=false, lineDead=2022/07/09 10:30",OK
2021-09-09 20:53:11.616,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4111,"[17] recordIndex=0, author=Francisco, info=null, text=*un buen corazón*, salary=GBP 2.40, ignoreNft=false, lineDead=2022/10/23 13:14",OK
2021-09-09 20:53:15.957,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4118,"[18] recordIndex=0, author=Maria, info=null, text=*forrado de oro*, salary=GBP 2.40, ignoreNft=false, lineDead=2022/10/23 04:14",OK
2021-09-09 20:53:20.289,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4126,"[19] recordIndex=0, author=Maialen, info=null, text=*la acción hacen que las horas parezcan cortas*, salary=EUR 7.62, ignoreNft=false, lineDead=2022/05/03 03:14",OK
2021-09-09 20:53:24.708,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4214,"[20] recordIndex=0, author=Alexander, info=null, text=Qué maravilloso, salary=EUR 50.20, ignoreNft=true, lineDead=2022/03/25 09:30",OK
2021-09-09 20:53:29.069,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4137,"[21] recordIndex=0, author=Rosario, info=null, text=aprendiendo en la escuela, salary=USD 17.40, ignoreNft=false, lineDead=2022/07/04 10:30",OK
2021-09-09 20:53:33.389,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4116,"[22] recordIndex=0, author=Mario, info=null, text=*La ocasión hay que crearla*, salary=GBP 9.40, ignoreNft=false, lineDead=2022/10/03 13:14",OK
2021-09-09 20:53:37.812,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4218,"[23] recordIndex=0, author=Ada Maria, info=null, text=No malgastes tu tiempo, salary=EUR 0.20, ignoreNft=true, lineDead=2022/03/25 09:30",OK
2021-09-09 20:53:42.195,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4159,"[24] recordIndex=0, author=Gustavo, info=null, text=La muerte destroza al hombre, salary=USD 13.00, ignoreNft=true, lineDead=2022/07/04 10:30",OK
2021-09-09 20:53:46.519,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4115,"[25] recordIndex=0, author=Ignasi, info=null, text=comenzar a mejorar el mundo, salary=GBP 9.55, ignoreNft=false, lineDead=2022/10/03 13:14",OK
2021-09-09 20:53:50.93,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4187,"[26] recordIndex=0, author=Noah Torres, info=null, text=Quien tiene paciencia, salary=EUR 5.20, ignoreNft=true, lineDead=2022/03/25 09:30",OK
2021-09-09 20:53:55.296,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4158,"[27] recordIndex=0, author=Vanesa, info=null, text=No busques los errores, salary=USD 19.00, ignoreNft=false, lineDead=2022/07/04 10:30",OK
2021-09-09 20:53:59.641,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4135,"[28] recordIndex=0, author=Gines, info=null, text=La ocasión hay que crearla, salary=GBP 39.35, ignoreNft=false, lineDead=2022/10/03 13:14",OK
2021-09-09 20:54:04.04,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4190,"[29] recordIndex=0, author=Aritz, info=null, text=La envidia es una declaración de inferioridad, salary=EUR 23.20, ignoreNft=true, lineDead=2022/03/10 09:30",OK
2021-09-09 20:54:08.365,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4104,"[30] recordIndex=0, author=Teodoro, info=null, text=no encuentra nada, salary=USD 90.00, ignoreNft=false, lineDead=2022/04/04 10:30",OK
2021-09-09 20:54:12.734,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4162,"[31] recordIndex=0, author=Isaac de la Cruz, info=null, text=Educación es lo que queda después, salary=GBP 40.35, ignoreNft=true, lineDead=2022/07/03 13:14",OK
2021-09-09 20:54:17.136,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4182,"[32] recordIndex=0, author=Santos, info=null, text=La inteligencia es la habilidad de adaptarse al cambio, salary=EUR 0.40, ignoreNft=true, lineDead=2022/03/12 09:30",OK
2021-09-09 20:54:21.476,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4130,"[33] recordIndex=0, author=Ioana, info=null, text=el hombre no se encuentra a sí mismo, salary=USD 19.25, ignoreNft=false, lineDead=2022/03/14 10:30",OK
2021-09-09 20:54:25.771,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4089,"[34] recordIndex=0, author=Lucia, info=null, text=La gente se rie de mi por que soy diferente, salary=GBP 25.09, ignoreNft=false, lineDead=2022/08/13 13:14",OK
2021-09-09 20:54:30.077,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4095,"[35] recordIndex=0, author=Monica, info=null, text=la mujer no se encuentra a sí mismo, salary=USD 29.00, ignoreNft=false, lineDead=2022/04/14 10:30",OK
2021-09-09 20:54:34.386,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreatePositive,4086,"[36] recordIndex=0, author=Andrea, info=null, text=soy diferente, salary=GBP 4.49, ignoreNft=false, lineDead=2022/07/13 13:14",OK
2021-09-09 20:54:36.579,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,1966,"[1] recordIndex=0, author=null, info=null, text=null, salary=null, flag=false, lineDead=null",OK
2021-09-09 20:54:38.774,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,1976,"[2] recordIndex=0, author=null, info=null, text=autor vacio, salary=null, flag=false, lineDead=null",OK
2021-09-09 20:54:40.987,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,1980,"[3] recordIndex=0, author=texto vacio, info=null, text=null, salary=null, flag=false, lineDead=null",OK
2021-09-09 20:54:43.239,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2018,"[4] recordIndex=0, author=Nicol, info=linkmalformado.com, text=link mal, salary=null, flag=false, lineDead=null",OK
2021-09-09 20:54:45.513,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2024,"[5] recordIndex=0, author=Jose, info=null, text=autor menor de 5, salary=null, flag=false, lineDead=null",OK
2021-09-09 20:54:47.799,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2041,"[6] recordIndex=0, author=qwertyuioplkjhgfdsdfghbvfdertgfertgvfdergvferftgvfreftgvfrfgvfrfgrftgfrftgfrthgbvfrtghbvgfrtghbgvftghbvgftghgb, info=null, text=autor mayor de 25, salary=null, flag=false, lineDead=null",OK
2021-09-09 20:54:50.292,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2259,"[7] recordIndex=0, author=texto mayor de cien, info=null, text=frhjbrehfjbsjhkfdshjgfsdjhbgshbjgfsjhbgfhbjgfhbjgfdjhbgfdjhbgfdhbjfdghbjfdghbjgfdbjhfdgbjhfdvjhbfdvhbjfdvhbjfdhvbjvfdhbjhvfdbjhbgfjvhbjgfdbjhgfbhjgfbhjfdjhbfdvhbjdfvhbjdvfhbjfvhbjvfbhjvfdbhjvfdhbjfvdbjhfvbhjfdhbjfdbjhfdhbjefrdhbjefrdshbjfrdbjhfrbhjfrehbjfrehbjefrhebjfrehbjfrebjhfrbjhfrehbjfrehbjfrehbjfrehbjefrhbjfrebjhfrehbjefrhbjferhbjfrehbjfrehbjferhbjfrehbjfrehbjfrehbjefrhbjefrhbjefrbhjefrhbjefrbjhefrbjhfrejhbfrehbjfrebjhefrbhjefrhbjfrehbjefrhbjfrehbjefrjhbefrbjhefrbjherfhbjfrehbjfrwehbjefrjhbefrhbjefrb…, salary=null, flag=false, lineDead=null",OK
2021-09-09 20:54:52.638,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2125,"[8] recordIndex=0, author=Joselu, info=null, text=currency no valida (BTC), salary=BTC 20.00, flag=true, lineDead=2022/04/09 00:00",OK
2021-09-09 20:54:54.988,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2099,"[9] recordIndex=0, author=Josemari, info=null, text=Dinero negativo, salary=EUR -20.00, flag=true, lineDead=2022/04/09 00:00",OK
2021-09-09 20:54:57.358,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2135,"[10] recordIndex=0, author=Josemari, info=null, text=Dinero con texto, salary=dinero con texto, flag=true, lineDead=2022/04/09 00:00",OK
2021-09-09 20:54:59.773,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2184,"[11] recordIndex=0, author=Juan Gil, info=null, text=*nosense money amount*, salary=EUR 0.001, flag=true, lineDead=2021/12/12 09:20",OK
2021-09-09 20:55:02.138,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2129,"[12] recordIndex=0, author=Juan Gil, info=null, text=*nosense money amount*, salary=EUR 0.00001, flag=true, lineDead=2021/12/12 09:20",OK
2021-09-09 20:55:04.517,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2133,"[13] recordIndex=0, author=Juan Gil, info=null, text=*min money amount negative*, salary=EUR -0.01, flag=true, lineDead=2021/12/12 09:20",OK
2021-09-09 20:55:06.859,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2105,"[14] recordIndex=0, author=Juan Gil, info=null, text=*nosense money amount negative*, salary=EUR -0.000001, flag=true, lineDead=2021/12/12 09:20",OK
2021-09-09 20:55:09.261,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2171,"[15] recordIndex=0, author=Juan Gil, info=null, text=*empty money amount negative*, salary=EUR, flag=true, lineDead=2021/12/12 09:20",OK
2021-09-09 20:55:11.642,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2179,"[16] recordIndex=0, author=Juan Gil, info=null, text=*empty money currencty negative*, salary=20, flag=true, lineDead=2021/12/12 09:20",OK
2021-09-09 20:55:14.018,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2141,"[17] recordIndex=0, author=Veronica, info=null, text=fecha pasada, salary=EUR 20.00, flag=true, lineDead=2021/04/09 00:00",OK
2021-09-09 20:55:16.415,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2162,"[18] recordIndex=0, author=Veronica, info=null, text=25 horas, salary=EUR 20.00, flag=true, lineDead=2021/04/09 25:00",OK
2021-09-09 20:55:18.795,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2146,"[19] recordIndex=0, author=Veronica, info=null, text=61 minutos, salary=EUR 20.00, flag=true, lineDead=2021/04/09 12:61",OK
2021-09-09 20:55:21.149,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2117,"[20] recordIndex=0, author=Marta, info=null, text=fecha con texto, salary=EUR 20.00, flag=true, lineDead=asdsdsd",OK
2021-09-09 20:55:23.483,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2103,"[21] recordIndex=0, author=Marta, info=null, text=fecha vacia, salary=EUR 20.00, flag=true, lineDead=null",OK
2021-09-09 20:55:25.837,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2134,"[22] recordIndex=0, author=spam en texto, info=null, text=spam en el texto sex, salary=EUR 20.00, flag=true, lineDead=2021/04/09 12:61",OK
2021-09-09 20:55:28.205,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2136,"[23] recordIndex=0, author=spam en titulo sex, info=null, text=spam en el titulo, salary=EUR 20.00, flag=true, lineDead=2021/04/09 12:61",OK
2021-09-09 20:55:30.495,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2052,"[24] recordIndex=0, author=spam total sex, info=null, text=spam sex, salary=BTC 20.00, flag=false, lineDead=2009/04/09 12:61",OK
2021-09-09 20:55:32.801,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2089,"[25] recordIndex=0, author=spam en texto, info=null, text=null, salary=EUR -90.00, flag=true, lineDead=2021/04/09 12:61",OK
2021-09-09 20:55:35.139,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2105,"[26] recordIndex=0, author=null, info=null, text=spam en el titulo, salary=EUR 00.00, flag=true, lineDead=2021/04/09 12:61",OK
2021-09-09 20:55:37.5,acme.testing.anonymous.nft.AnonymousCreateNftTest,CreateNegative,2132,"[27] recordIndex=0, author=spam, info=null, text=spam, salary=EUR 20.00, flag=true, lineDead=dcfddff",OK
